timestamp,class_id,class_name,conf,x1,y1,x2,y2
2025-08-31T02:24:40.970899,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-08-31T02:24:40.970899,1,healthy,0.6371,333.62,85.87,370.61,125.79
2025-08-31T02:24:40.970899,1,healthy,0.6272,304.17,84.67,371.30,125.47
2025-08-31T02:24:41.494507,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-08-31T02:24:41.494507,1,healthy,0.6374,333.63,85.87,370.61,125.80
2025-08-31T02:24:41.494507,1,healthy,0.6272,304.17,84.67,371.30,125.48
2025-08-31T02:24:41.819695,1,healthy,0.7372,0.00,205.23,62.82,294.18
2025-08-31T02:24:41.819695,1,healthy,0.6161,303.16,84.76,370.96,125.74
2025-08-31T02:24:41.819695,1,healthy,0.6100,334.10,85.97,370.44,126.05
2025-08-31T02:24:42.248663,1,healthy,0.7406,0.00,204.81,61.97,294.85
2025-08-31T02:24:42.785553,1,healthy,0.7303,0.00,203.76,61.18,296.79
2025-08-31T02:24:43.117904,1,healthy,0.7323,0.00,204.03,61.11,295.20
2025-08-31T02:24:43.406852,1,healthy,0.7292,0.00,203.95,61.68,292.96
2025-08-31T02:24:44.070578,1,healthy,0.6954,0.00,205.03,61.26,291.34
2025-08-31T02:24:44.070578,0,bleached,0.6641,77.65,242.69,120.02,279.92
2025-08-31T02:24:44.760617,1,healthy,0.6954,0.00,205.03,61.26,291.35
2025-08-31T02:24:44.760617,0,bleached,0.6639,77.65,242.69,120.02,279.92
2025-08-31T02:24:47.524023,1,healthy,0.6120,431.04,375.78,640.00,480.00
2025-08-31T02:24:49.438538,0,bleached,0.6555,419.12,0.30,577.18,61.83
2025-08-31T02:24:50.114185,0,bleached,0.8036,412.97,302.69,512.45,403.35
2025-08-31T02:24:50.114185,0,bleached,0.7949,422.40,396.97,597.18,479.36
2025-08-31T02:24:52.725563,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-08-31T02:24:52.725563,1,healthy,0.6371,333.62,85.87,370.61,125.79
2025-08-31T02:24:52.725563,1,healthy,0.6272,304.17,84.67,371.30,125.47
2025-08-31T02:24:52.953632,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-08-31T02:24:52.953632,1,healthy,0.6374,333.63,85.87,370.61,125.80
2025-08-31T02:24:52.953632,1,healthy,0.6272,304.17,84.67,371.30,125.48
2025-08-31T02:24:53.154551,1,healthy,0.7372,0.00,205.23,62.82,294.18
2025-08-31T02:24:53.154551,1,healthy,0.6161,303.16,84.76,370.96,125.74
2025-08-31T02:24:53.154551,1,healthy,0.6100,334.10,85.97,370.44,126.05
2025-08-31T02:24:53.375196,1,healthy,0.7406,0.00,204.81,61.97,294.85
2025-08-31T02:24:53.632160,1,healthy,0.7303,0.00,203.76,61.18,296.79
2025-08-31T02:24:53.816378,1,healthy,0.7323,0.00,204.03,61.11,295.20
2025-08-31T02:24:54.070232,1,healthy,0.7292,0.00,203.95,61.68,292.96
2025-08-31T02:24:54.285952,1,healthy,0.6954,0.00,205.03,61.26,291.34
2025-08-31T02:24:54.285952,0,bleached,0.6641,77.65,242.69,120.02,279.92
2025-08-31T02:24:54.496618,1,healthy,0.6954,0.00,205.03,61.26,291.35
2025-08-31T02:24:54.496618,0,bleached,0.6639,77.65,242.69,120.02,279.92
2025-08-31T02:24:54.712948,0,bleached,0.7624,78.96,242.89,119.54,279.65
2025-08-31T02:24:54.712948,1,healthy,0.6856,0.00,201.45,60.81,293.19
2025-08-31T02:24:54.995516,0,bleached,0.7731,79.09,242.99,119.34,280.98
2025-08-31T02:24:54.995516,1,healthy,0.6991,0.00,201.21,60.70,299.11
2025-08-31T02:24:55.177481,0,bleached,0.7744,79.01,243.11,119.05,281.20
2025-08-31T02:24:55.177481,1,healthy,0.6857,0.00,201.18,60.61,300.58
2025-08-31T02:24:55.177481,1,healthy,0.6299,309.21,85.95,368.25,126.02
2025-08-31T02:24:55.411073,0,bleached,0.7760,79.47,243.33,119.05,280.99
2025-08-31T02:24:55.411073,1,healthy,0.6803,0.00,200.46,60.37,301.19
2025-08-31T02:24:55.411073,1,healthy,0.6122,309.41,85.87,368.22,125.68
2025-08-31T02:24:55.613190,0,bleached,0.7995,80.03,244.29,119.87,278.24
2025-08-31T02:24:55.613190,1,healthy,0.6413,309.50,85.80,368.23,125.42
2025-08-31T02:24:55.613190,1,healthy,0.6401,0.00,202.06,60.23,289.04
2025-08-31T02:24:55.878738,0,bleached,0.7171,78.64,243.88,118.18,277.72
