timestamp,class_id,class_name,conf,x1,y1,x2,y2
2025-09-01T12:16:56.320969,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-09-01T12:16:56.320969,1,healthy,0.6371,333.62,85.87,370.61,125.79
2025-09-01T12:16:56.320969,1,healthy,0.6272,304.17,84.67,371.30,125.47
2025-09-01T12:16:57.882971,0,bleached,0.8436,50.53,95.69,179.76,197.48
2025-09-01T12:16:57.882971,1,healthy,0.6928,74.71,23.75,201.01,88.88
2025-09-01T12:16:58.200345,0,bleached,0.8436,71.80,24.84,200.96,87.72
2025-09-01T12:16:58.200345,0,bleached,0.7378,63.56,96.21,179.76,194.97
2025-09-01T12:16:58.649762,0,bleached,0.8505,72.41,21.41,200.32,87.12
2025-09-01T12:16:58.649762,0,bleached,0.7491,62.22,95.21,180.02,195.55
2025-09-01T12:16:59.010208,0,bleached,0.7577,66.17,96.73,181.12,194.87
2025-09-01T12:16:59.467754,0,bleached,0.8479,71.13,20.95,204.15,88.15
2025-09-01T12:16:59.467754,0,bleached,0.7506,57.29,96.28,183.12,199.18
2025-09-01T12:17:00.006000,0,bleached,0.8404,72.84,22.35,208.39,88.87
2025-09-01T12:17:00.006000,0,bleached,0.7366,61.73,96.91,182.51,198.25
2025-09-01T12:17:00.006000,0,bleached,0.6382,454.28,384.43,515.82,447.62
2025-09-01T12:17:00.683699,0,bleached,0.8565,73.79,28.39,202.45,88.48
2025-09-01T12:17:00.683699,0,bleached,0.7626,55.42,96.90,182.98,197.00
2025-09-01T12:17:01.022357,0,bleached,0.8395,75.12,30.57,198.73,88.43
2025-09-01T12:17:01.022357,0,bleached,0.7514,58.06,98.29,182.23,198.92
2025-09-01T12:17:01.366208,0,bleached,0.8476,74.79,29.73,198.52,88.17
2025-09-01T12:17:01.366208,0,bleached,0.7491,61.62,97.15,182.36,198.30
2025-09-01T12:17:01.789157,0,bleached,0.8271,75.07,29.86,199.15,88.13
2025-09-01T12:17:01.789157,0,bleached,0.7815,54.64,96.46,184.26,199.02
2025-09-01T12:17:02.099579,0,bleached,0.7908,76.73,30.63,197.46,88.31
2025-09-01T12:17:02.099579,0,bleached,0.6349,60.45,96.70,183.10,198.55
2025-09-01T12:17:02.407783,0,bleached,0.8422,70.16,18.29,202.75,87.05
2025-09-01T12:17:02.407783,0,bleached,0.7541,51.21,93.54,185.45,196.75
2025-09-01T12:17:02.407783,1,healthy,0.7018,372.48,357.51,629.07,479.51
2025-09-01T12:17:02.714962,0,bleached,0.8501,67.64,19.91,202.40,84.25
2025-09-01T12:17:02.714962,0,bleached,0.7049,48.65,90.29,186.69,193.83
2025-09-01T12:17:03.025229,0,bleached,0.8289,69.24,23.48,198.52,85.27
2025-09-01T12:17:03.358375,0,bleached,0.8130,68.55,23.83,198.65,84.88
2025-09-01T12:17:03.358375,0,bleached,0.6403,58.48,91.42,186.76,193.23
2025-09-01T12:17:03.739725,0,bleached,0.7904,69.76,24.12,198.53,85.05
2025-09-01T12:17:03.739725,0,bleached,0.6871,59.83,91.06,187.63,193.36
2025-09-01T12:17:04.122867,0,bleached,0.6896,69.37,24.32,199.93,85.00
2025-09-01T12:17:04.122867,0,bleached,0.6819,55.56,91.46,187.53,193.66
2025-09-01T12:17:04.430793,0,bleached,0.7758,70.07,24.27,197.89,84.98
2025-09-01T12:17:04.430793,0,bleached,0.7016,53.14,90.60,193.53,193.61
2025-09-01T12:17:04.840279,0,bleached,0.8157,70.40,24.52,193.57,84.87
2025-09-01T12:17:04.840279,0,bleached,0.7010,58.52,90.50,193.86,194.21
2025-09-01T12:17:05.177035,0,bleached,0.8192,71.70,23.85,194.45,84.99
2025-09-01T12:17:05.177035,0,bleached,0.7885,60.16,91.74,194.78,193.87
2025-09-01T12:17:05.546231,0,bleached,0.7876,58.47,91.79,193.06,194.10
2025-09-01T12:17:05.546231,0,bleached,0.6886,71.03,24.40,196.57,85.44
2025-09-01T12:17:05.872671,0,bleached,0.8174,70.65,23.24,195.09,85.37
2025-09-01T12:17:05.872671,0,bleached,0.7240,54.62,89.64,194.18,193.55
2025-09-01T12:17:06.190047,0,bleached,0.8106,70.95,24.09,195.84,84.67
2025-09-01T12:17:06.190047,0,bleached,0.7692,30.26,90.69,195.20,193.75
2025-09-01T12:17:06.190047,1,healthy,0.6180,145.30,214.21,277.37,405.01
2025-09-01T12:17:06.504550,0,bleached,0.7981,71.23,23.97,202.06,85.61
2025-09-01T12:17:06.504550,0,bleached,0.6229,57.04,91.40,195.18,193.79
2025-09-01T12:17:06.857068,0,bleached,0.8649,81.34,94.49,195.71,194.70
2025-09-01T12:17:06.857068,0,bleached,0.6997,68.09,23.95,194.36,85.38
2025-09-01T12:17:07.187747,0,bleached,0.8340,100.43,107.91,198.60,194.00
2025-09-01T12:17:07.187747,0,bleached,0.6699,59.12,24.34,196.11,84.59
2025-09-01T12:17:07.463465,0,bleached,0.8410,95.74,102.52,206.71,193.92
2025-09-01T12:17:07.761311,0,bleached,0.8677,97.44,101.49,205.28,194.08
2025-09-01T12:17:07.761311,0,bleached,0.6277,397.03,0.20,639.60,234.44
2025-09-01T12:17:08.050146,0,bleached,0.8878,102.66,102.89,207.03,193.84
2025-09-01T12:17:08.050146,1,healthy,0.6171,0.00,26.54,49.58,78.77
2025-09-01T12:17:08.426698,0,bleached,0.8615,95.10,103.82,202.48,194.29
2025-09-01T12:17:08.426698,1,healthy,0.6510,0.00,26.32,49.58,74.54
2025-09-01T12:17:08.426698,0,bleached,0.6229,66.10,24.47,195.59,85.53
2025-09-01T12:17:08.867590,0,bleached,0.8796,94.81,102.56,199.41,194.05
2025-09-01T12:17:08.867590,0,bleached,0.6525,67.39,24.58,195.09,85.18
2025-09-01T12:17:09.211003,0,bleached,0.8687,102.88,102.91,196.77,193.45
2025-09-01T12:17:09.211003,1,healthy,0.6493,0.00,26.42,49.05,74.94
2025-09-01T12:17:09.211003,0,bleached,0.6061,64.87,23.96,193.98,85.46
2025-09-01T12:17:09.476522,0,bleached,0.8656,93.99,101.11,194.85,194.39
2025-09-01T12:17:09.476522,0,bleached,0.6097,65.60,24.02,196.27,85.08
2025-09-01T12:17:09.861931,0,bleached,0.8576,94.01,100.99,193.57,193.82
2025-09-01T12:17:09.861931,0,bleached,0.6933,57.42,23.19,194.87,85.30
2025-09-01T12:17:10.212063,0,bleached,0.7325,94.05,102.42,192.81,193.51
2025-09-01T12:17:10.518814,0,bleached,0.8323,88.58,97.80,177.96,186.58
2025-09-01T12:17:10.797634,0,bleached,0.7737,85.77,96.91,170.91,185.20
2025-09-01T12:17:10.797634,0,bleached,0.6713,67.23,23.96,196.16,84.55
2025-09-01T12:17:11.365022,0,bleached,0.6375,70.17,23.44,191.27,85.11
2025-09-01T12:17:13.899289,0,bleached,0.8626,90.75,93.36,188.76,189.07
2025-09-01T12:17:13.899289,0,bleached,0.6484,397.18,0.00,639.78,235.32
2025-09-01T12:17:14.177720,0,bleached,0.6776,66.70,23.65,193.01,84.71
2025-09-01T12:17:14.177720,0,bleached,0.6095,396.52,0.02,639.79,227.52
2025-09-01T12:17:14.538784,0,bleached,0.7127,64.59,89.11,153.42,184.90
2025-09-01T12:17:14.538784,0,bleached,0.7055,68.37,24.16,192.24,85.09
2025-09-01T12:17:14.963525,0,bleached,0.7626,69.77,24.08,194.21,85.44
2025-09-01T12:17:15.270901,0,bleached,0.8346,41.69,87.83,193.77,193.85
2025-09-01T12:17:15.270901,0,bleached,0.7916,68.15,24.11,194.69,84.72
2025-09-01T12:17:15.270901,0,bleached,0.7183,396.47,0.00,640.00,227.57
2025-09-01T12:17:15.536509,0,bleached,0.8651,77.45,93.13,195.03,193.58
2025-09-01T12:17:15.536509,0,bleached,0.8094,70.39,24.12,194.62,84.64
2025-09-01T12:17:15.903016,0,bleached,0.7817,98.49,100.20,207.20,194.15
2025-09-01T12:17:16.476968,0,bleached,0.8550,76.49,91.63,197.30,192.98
2025-09-01T12:17:16.476968,0,bleached,0.6936,67.97,23.99,198.53,84.83
2025-09-01T12:17:16.818465,0,bleached,0.8106,76.31,91.93,198.77,191.87
2025-09-01T12:17:16.818465,0,bleached,0.6741,72.11,24.99,197.11,85.22
2025-09-01T12:17:17.199339,0,bleached,0.6302,552.18,391.66,582.55,425.19
2025-09-01T12:17:17.199339,0,bleached,0.6090,71.07,25.10,196.21,85.69
2025-09-01T12:17:17.487005,0,bleached,0.6678,71.28,24.64,196.27,85.24
2025-09-01T12:17:17.774656,0,bleached,0.7879,70.75,24.86,199.21,85.28
2025-09-01T12:17:18.060873,0,bleached,0.8306,547.86,387.69,581.79,419.22
2025-09-01T12:17:18.060873,0,bleached,0.7323,69.22,24.68,200.51,85.36
2025-09-01T12:17:18.363103,0,bleached,0.7586,70.93,24.75,200.58,85.35
2025-09-01T12:17:18.713315,0,bleached,0.7250,71.87,24.89,202.02,85.50
2025-09-01T12:17:19.097996,0,bleached,0.6678,71.27,24.11,200.49,85.82
2025-09-01T12:17:19.390550,0,bleached,0.7949,87.99,97.10,198.72,194.42
2025-09-01T12:17:19.390550,0,bleached,0.6085,59.20,23.87,200.13,85.82
2025-09-01T12:17:20.153474,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-09-01T12:17:20.153474,1,healthy,0.6371,333.62,85.87,370.61,125.79
2025-09-01T12:17:20.153474,1,healthy,0.6272,304.17,84.67,371.30,125.47
2025-09-01T12:17:20.371253,1,healthy,0.7348,0.00,205.63,63.68,293.50
2025-09-01T12:17:20.371253,1,healthy,0.6374,333.63,85.87,370.61,125.80
2025-09-01T12:17:20.371253,1,healthy,0.6272,304.17,84.67,371.30,125.48
2025-09-01T12:17:20.575897,1,healthy,0.7372,0.00,205.23,62.82,294.18
2025-09-01T12:17:20.575897,1,healthy,0.6161,303.16,84.76,370.96,125.74
2025-09-01T12:17:20.575897,1,healthy,0.6100,334.10,85.97,370.44,126.05
2025-09-01T12:17:20.758016,1,healthy,0.7406,0.00,204.81,61.97,294.85
2025-09-01T12:17:21.026263,1,healthy,0.7303,0.00,203.76,61.18,296.79
2025-09-01T12:17:21.222275,1,healthy,0.7323,0.00,204.03,61.11,295.20
2025-09-01T12:17:21.413145,1,healthy,0.7292,0.00,203.95,61.68,292.96
2025-09-01T12:17:21.648640,1,healthy,0.6954,0.00,205.03,61.26,291.34
2025-09-01T12:17:21.648640,0,bleached,0.6641,77.65,242.69,120.02,279.92
2025-09-01T12:17:21.941038,1,healthy,0.6954,0.00,205.03,61.26,291.35
2025-09-01T12:17:21.941038,0,bleached,0.6639,77.65,242.69,120.02,279.92
2025-09-01T12:17:22.208026,0,bleached,0.7624,78.96,242.89,119.54,279.65
2025-09-01T12:17:22.208026,1,healthy,0.6856,0.00,201.45,60.81,293.19
2025-09-01T12:17:22.382795,0,bleached,0.7731,79.09,242.99,119.34,280.98
2025-09-01T12:17:22.382795,1,healthy,0.6991,0.00,201.21,60.70,299.11
2025-09-01T12:17:22.569539,0,bleached,0.7744,79.01,243.11,119.05,281.20
2025-09-01T12:17:22.569539,1,healthy,0.6857,0.00,201.18,60.61,300.58
2025-09-01T12:17:22.569539,1,healthy,0.6299,309.21,85.95,368.25,126.02
2025-09-01T12:17:22.852162,0,bleached,0.7760,79.47,243.33,119.05,280.99
2025-09-01T12:17:22.852162,1,healthy,0.6803,0.00,200.46,60.37,301.19
2025-09-01T12:17:22.852162,1,healthy,0.6122,309.41,85.87,368.22,125.68
2025-09-01T12:17:23.076977,0,bleached,0.7995,80.03,244.29,119.87,278.24
2025-09-01T12:17:23.076977,1,healthy,0.6413,309.50,85.80,368.23,125.42
2025-09-01T12:17:23.076977,1,healthy,0.6401,0.00,202.06,60.23,289.04
2025-09-01T12:17:23.291299,0,bleached,0.7171,78.64,243.88,118.18,277.72
2025-09-01T12:17:23.291299,1,healthy,0.6319,309.57,85.84,368.58,125.19
2025-09-01T12:17:23.291299,1,healthy,0.6145,0.07,204.36,61.25,330.87
2025-09-01T12:17:23.486862,1,healthy,0.6585,310.01,85.87,368.56,125.30
2025-09-01T12:17:23.486862,1,healthy,0.6347,0.12,206.91,57.24,335.61
